,SYMBOL,IND,NAME,TOTAL VALUE,ERP,SHARPE RATIO,SORTINO RATIO,MAX DD,OPEN DATE,BASE,ADJBASE,PNL,PNL RATIO,AVG TRANS,AVG DAYS,WIN RATE,TOTAL PNL RATIO,STRATEGY,pnl_growth
10,SH601616,输配电气/0,广电电气,52.6,-2.0,4.2438159873844565,13.563815253927048,-0.06871611212001882,2025-12-25,3.9100000858306885,6.159999847412109,5624.999403953552,0.5754474967238787,3,51.666666666666664,0.6666666666666666,0.1981371212049178,连续上涨,26622.998237609863
11,SZ002606,输配电气/0,大连电瓷,61.2,0.7,4.635211028999599,14.445303051494085,-0.07475879283532993,2025-12-24,8.970000267028809,13.9399995803833,5466.999244689941,0.5540690262432665,5,23.6,0.2,0.08510680942522565,均线收敛,26622.998237609863
12,SH600089,输配电气/0,特变电工,1628.5,2.7,3.9095446063046864,6.258484787622462,-0.05972696401256161,2025-12-22,22.459999084472656,32.22999954223633,3908.0001831054688,0.43499558575307323,2,40.5,0.5,0.2020089575564684,多头排列,26622.998237609863
13,SH600268,输配电气/0,国电南自,150.9,0.1,4.177816286486743,5.69225739241574,-0.06245296659807742,2025-12-22,10.579999923706055,14.850000381469727,3843.0004119873047,0.4035917285969071,4,34.0,0.5,0.11860206176405852,突破半年线,26622.998237609863
14,SZ002546,输配电气/0,新联电子,95.0,5.7,6.423499269873464,16.194864020304248,-0.03907073654974336,2025-12-19,6.889999866485596,11.390000343322754,6300.0006675720215,0.6531205463045223,4,35.25,0.5,0.19093853625685075,多头排列,26622.998237609863
15,SH603618,输配电气/0,杭电股份,132.5,-4.0,10.681381592735587,10.681381592735587,-0.09987596318438696,2025-12-15,8.079999923706055,19.170000076293945,13308.000183105469,1.3725247843197057,2,46.5,0.5,0.6957912230680161,连续上涨,26622.998237609863
16,SH600550,输配电气/0,保变电气,344.5,-1.2,4.296661110482737,8.775614066302246,-0.09116492951611743,2025-12-12,10.25,18.709999084472656,7613.999176025391,0.8253657643387957,4,32.5,0.5,0.20148410221373178,连续上涨,26622.998237609863
17,SH603861,输配电气/0,白云电器,110.8,0.0,4.913546114750661,10.299714161364045,-0.10667399834202562,2025-12-12,11.850000381469727,20.5,6919.999694824219,0.7299577502171721,1,84.0,1.0,0.7299577502171721,连续上涨,26622.998237609863
18,SZ000400,输配电气/0,许继电气,342.6,1.7,2.8893326286175176,4.236831495520874,-0.06763588593331549,2025-12-11,25.690000534057617,33.630001068115234,2382.000160217285,0.30906969128052136,2,82.0,1.0,0.18355797160713658,连续上涨,26622.998237609863
19,SH601877,输配电气/0,正泰电器,762.9,5.5,5.876935317921148,8.790748067033043,-0.04047537280762892,2025-12-10,28.079999923706055,35.5,2226.0000228881836,0.2642450176799943,2,50.5,0.5,0.03991423568845959,连续上涨,26622.998237609863
20,SZ300286,输配电气/0,安科瑞,80.3,1.4,3.147550428566895,4.726574198943325,-0.08851458382647892,2025-12-08,23.06999969482422,32.0099983215332,3575.9994506835938,0.3875162004754895,2,54.0,0.5,0.18247783494885014,连续上涨,26622.998237609863
21,SH600869,输配电气/0,远东股份,297.2,-1.0,1.9584771589961525,4.259972277810638,-0.15223095339023096,2025-12-05,7.300000190734863,13.390000343322754,7917.000198364258,0.834246574447669,1,91.0,1.0,0.834246574447669,连续上涨,26622.998237609863
22,SH603530,输配电气/0,神马电力,307.4,-0.6,8.824258412184903,28.53442797369303,-0.043369351872352246,2025-12-05,42.540000915527344,71.19999694824219,5731.999206542969,0.6737187450847887,1,91.0,1.0,0.6737187450847887,多头排列,26622.998237609863
23,SZ002452,输配电气/0,长高电新,74.9,1.8,4.522425545021642,5.036142658224383,-0.0800744576354595,2025-12-05,8.050000190734863,12.079999923706055,4835.99967956543,0.5006210729795403,2,83.5,1.0,0.2745483643854846,连续上涨,26622.998237609863
24,SH600312,输配电气/0,平高电气,339.5,2.1,4.158063617006861,6.844298679258005,-0.05510385487747149,2025-12-05,16.969999313354492,25.020000457763672,4025.00057220459,0.4743666158002879,2,75.0,1.0,0.24866780087596382,连续上涨,26622.998237609863
25,SH600406,输配电气/0,国电南瑞,2410.3,0.9,7.832839750409651,13.801593715640974,-0.028141921147091464,2025-12-05,22.700000762939453,30.010000228881836,2923.999786376953,0.32202639736809424,2,81.0,1.0,0.1892856992325008,连续上涨,26622.998237609863
26,SZ002169,输配电气/0,智光电气,122.0,-2.3,4.7555883898457605,4.7555883898457605,-0.11550154918443167,2025-12-03,8.350000381469727,15.59000015258789,7963.9997482299805,0.8670658012405761,1,93.0,1.0,0.8670658012405761,连续上涨,26622.998237609863
27,SZ002498,输配电气/0,汉缆股份,327.0,0.0,7.580272217142766,21.670127686224927,-0.11813845279659307,2025-12-02,3.5799999237060547,9.829999923706055,16875.0,1.7458100930711564,4,39.25,0.5,0.4230503941524823,红三兵,26622.998237609863
28,SH601126,输配电气/0,四方股份,441.2,0.3,5.615911862026379,8.755957450589147,-0.12092797311259795,2025-11-28,28.020000457763672,52.95000076293945,7479.000091552734,0.8897216237649374,2,81.5,1.0,0.6379861543412167,连续上涨,26622.998237609863
29,SH601179,输配电气/0,中国西电,989.3,-0.5,4.844867376583679,9.050104345633192,-0.08439085687757109,2025-09-17,6.489999771118164,19.299999237060547,19214.999198913574,1.9738058424823863,1,170.0,1.0,1.9738058424823863,连续上涨,26622.998237609863
30,SZ002028,输配电气/0,思源电气,1823.9,-0.1,5.181560970016985,9.217465977398051,-0.06852302286867817,2025-07-14,76.98999786376953,233.50999450683594,15651.99966430664,2.032991310378028,1,235.0,1.0,2.032991310378028,均线收敛,26622.998237609863
31,SH601985,电力行业/1,中国核电,1816.2,4.1,2.8367330759527505,6.790295723018763,-0.01963049414426321,2026-03-02,8.65999984741211,8.829999923706055,187.00008392333984,0.019630494144263395,7,10.857142857142858,0.2857142857142857,-0.00694933640406207,连续上涨,19739.000749588013
32,SH600886,电力行业/1,国投电力,1108.6,6.0,4.9722289476856085,8.61931096112494,-0.023682231933008113,2026-02-27,13.25,13.850000381469727,420.0002670288086,0.04528304765809257,4,14.0,0.5,0.009395729963712235,连续上涨,19739.000749588013
33,SH600905,电力行业/1,三峡能源,1220.7,2.9,4.928385130108098,19.38610432405094,-0.007299320884132876,2026-02-27,4.159999847412109,4.269999980926514,264.0003204345703,0.026442340757015695,5,13.6,0.2,-0.0022129318980730673,均线收敛,19739.000749588013
34,SZ000958,电力行业/1,电投产融,1181.4,-1.1,1.8289232052678714,3.298545936741497,-0.023774122876471626,2026-02-27,6.650000095367432,6.800000190734863,225.00014305114746,0.02255640499493011,4,19.75,0.5,0.003431219967359154,连续上涨,19739.000749588013
35,SH600930,电力行业/1,华电新能,2532.1,2.3,0.6438678806028403,1.420489626045779,-0.01996678166825372,2026-02-27,6.019999980926514,6.070000171661377,80.00030517578125,0.008305679550378994,5,16.2,0.2,-0.0185523101612093,连续上涨,19739.000749588013
36,SH600021,电力行业/1,上海电力,613.6,4.8,-0.29441048770107814,-0.5038304288892665,-0.05218620528738205,2026-02-27,21.850000381469727,21.75,-40.000152587890625,-0.004576676417568103,2,24.5,0.5,0.009906252719631392,连续上涨,19739.000749588013
37,SZ000791,电力行业/1,甘肃能源,275.7,5.9,5.657897831721353,13.364090257781585,-0.053779052239034564,2026-02-26,7.150000095367432,8.5,1754.9998760223389,0.18881117295470373,5,17.6,0.4,0.021675884841274914,多头排列,19739.000749588013
38,SH601991,电力行业/1,大唐发电,760.6,10.0,2.7684099000721116,4.152351058229162,-0.039682502138671416,2026-02-26,3.890000104904175,4.110000133514404,550.0000715255737,0.05655527575253084,5,17.2,0.4,-0.0027163300283812065,连续上涨,19739.000749588013
39,SH600979,电力行业/1,广安爱众,68.6,1.2,5.6368136839536325,21.344190038138343,-0.043103408409496224,2026-02-25,4.570000171661377,5.440000057220459,1826.9997596740723,0.19037195905461038,4,22.25,0.25,0.026330697300874135,均线收敛,19739.000749588013
40,SZ000875,电力行业/1,电投绿能,287.6,1.8,3.5928713586479297,6.485830728487588,-0.10733694939157612,2026-02-25,7.510000228881836,7.929999828338623,545.9994792938232,0.05592537771724154,3,28.666666666666668,0.6666666666666666,0.07366079398493991,多头排列,19739.000749588013
41,SH600744,电力行业/1,华银电力,184.4,0.8,7.150763015279247,7.150763015279247,-0.03379420265651778,2026-02-24,6.539999961853027,9.079999923706055,3809.999942779541,0.3883792013254615,3,37.333333333333336,0.6666666666666666,0.10907634892657368,均线收敛,19739.000749588013
42,SZ001289,电力行业/1,龙源电力,1479.7,2.2,6.768068435316001,21.861381305014504,-0.016518439178056288,2026-02-24,15.90999984741211,17.700000762939453,1074.0005493164062,0.11250791531707663,3,32.0,0.6666666666666666,0.03720274592449195,均线收敛,19739.000749588013
43,SH600023,电力行业/1,浙能电力,734.8,9.5,7.063510732466134,24.084432999616116,-0.009980077535050813,2026-02-24,5.050000190734863,5.480000019073486,816.9996738433838,0.0851484776431366,3,25.0,0.6666666666666666,0.0215404647525058,连续上涨,19739.000749588013
44,SH600011,电力行业/1,华能国际,1194.6,14.8,4.656905385337477,6.295367178619376,-0.029745048137251873,2026-02-24,7.050000190734863,7.610000133514404,783.9999198913574,0.07943261384808117,5,17.0,0.4,0.008110637636983015,连续上涨,19739.000749588013
45,SZ003816,电力行业/1,中国广核,2095.7,3.7,5.362868760425624,12.591972640044329,-0.02295922215210222,2026-02-24,3.9100000858306885,4.150000095367432,600.0000238418579,0.06138107526045095,6,19.166666666666668,0.3333333333333333,0.00524311865746032,均线收敛,19739.000749588013
46,SZ000993,电力行业/1,闽东电力,66.2,1.3,4.636002704216258,16.46261135167239,-0.02979905031752128,2026-02-12,12.569999694824219,14.460000038146973,1323.0002403259277,0.15035802619000652,3,35.333333333333336,1.0,0.14518625978575914,均线金叉,19739.000749588013
47,SH600027,电力行业/1,华电国际,607.3,12.3,4.760850568425557,9.645770604941484,-0.01428574904060842,2026-02-12,4.920000076293945,5.230000019073486,619.999885559082,0.06300811747406568,4,23.75,0.25,-0.0011820733445253337,连续上涨,19739.000749588013
48,SH600795,电力行业/1,国电电力,906.0,8.2,6.443002649299889,13.862355421484663,-0.017278600805329503,2026-02-11,4.679999828338623,5.079999923706055,840.0002002716064,0.08547010898276672,3,27.666666666666668,0.3333333333333333,0.01185939076930218,连续上涨,19739.000749588013
49,SH600025,电力行业/1,华能水电,1919.0,3.5,9.61556805396989,35.50072506437825,-0.01849827316450625,2026-02-06,9.1899995803833,10.300000190734863,1110.0006103515625,0.12078353221266046,5,21.6,0.4,0.02857758655931499,连续上涨,19739.000749588013
50,SH600674,电力行业/1,川投能源,747.3,5.7,7.2180587770254245,20.18826553665238,-0.019121778064990713,2026-02-05,14.079999923706055,15.329999923706055,875.0,0.08877840957196415,4,20.75,0.5,0.01825318411897483,连续上涨,19739.000749588013
51,SH600900,电力行业/1,长江电力,6640.7,3.4,3.717473443338147,7.886287094909276,-0.02368425034136945,2026-02-05,26.600000381469727,27.139999389648438,161.99970245361328,0.020300714302052745,4,19.25,0.5,0.00027286500956111846,连续上涨,19739.000749588013
52,SZ000767,电力行业/1,晋控电力,119.1,1.7,4.607574909935209,10.565456333961507,-0.06878306678072921,2026-01-12,2.9100000858306885,3.869999885559082,3263.999319076538,0.329896828664303,5,20.6,0.4,0.05330705048418771,突破年线,19739.000749588013
53,SZ000601,电力行业/1,韶能股份,65.4,1.7,5.633991702266752,22.470450669407885,-0.02826852503984878,2026-01-12,4.900000095367432,6.139999866485596,2479.999542236328,0.2530611728539531,4,25.5,0.25,0.04707346009892409,连续上涨,19739.000749588013
54,SZ001896,电力行业/1,豫能控股,242.3,-0.2,14.504122581520246,14.504122581520246,-0.06082040943921729,2026-01-08,5.460000038146973,15.880000114440918,18756.0001373291,1.9084249090647092,3,38.0,0.6666666666666666,0.6524478026636858,连续上涨,19739.000749588013
55,SH600821,电力行业/1,金开新能,171.8,2.6,5.86234856063255,16.105155334267995,-0.06532661309743137,2026-01-08,5.210000038146973,8.600000381469727,6441.000652313232,0.6506718461615342,3,33.666666666666664,0.3333333333333333,0.19701698040741716,连续上涨,19739.000749588013
56,SZ000899,电力行业/1,赣能股份,141.8,6.4,5.8413755560398855,5.8413755560398855,-0.06343794780734269,2026-01-07,10.149999618530273,14.529999732971191,3942.000102996826,0.431527121089207,4,28.75,0.5,0.12180267581681883,红三兵,19739.000749588013
57,SH600644,电力行业/1,乐山电力,76.6,-1.5,4.893304854481787,12.010331734853553,-0.039577820034693234,2025-12-25,10.0600004196167,13.25,2870.9996223449707,0.3170973605689814,4,32.0,0.25,0.037813522220475175,连续上涨,19739.000749588013
58,SZ000591,电力行业/1,太阳能,245.3,4.3,3.571554450475897,6.045894866111085,-0.05235605405519206,2025-12-24,4.489999771118164,6.25,3872.000503540039,0.39198225358562444,3,38.0,0.3333333333333333,0.1137313729475904,连续上涨,19739.000749588013
59,SH600101,电力行业/1,明星电力,61.7,1.2,6.195134384050855,20.96565048457521,-0.016682937156041855,2025-12-24,9.350000381469727,11.260000228881836,1909.9998474121094,0.20427805021242967,4,28.5,0.25,0.03884776182417532,连续上涨,19739.000749588013
60,SH600236,电力行业/1,桂冠电力,863.1,1.9,5.328805342861023,12.951634261209023,-0.0646599672731305,2025-12-22,7.099999904632568,10.949999809265137,5389.999866485596,0.5422535149782949,3,45.333333333333336,0.6666666666666666,0.20840704955948625,均线收敛,19739.000749588013
61,SZ002015,电力行业/1,协鑫能科,253.6,2.2,6.940620033483977,20.05850113267913,-0.09118311954835367,2025-12-12,9.960000038146973,15.619999885559082,5659.999847412109,0.5682730748729129,3,38.666666666666664,0.3333333333333333,0.13861624631281347,连续上涨,19739.000749588013
62,SH601619,电力行业/1,嘉泽新能,197.2,2.2,3.0837428991227758,7.508466723414854,-0.172360267647806,2025-12-12,4.630000114440918,6.769999980926514,4493.999719619751,0.46220298349690325,2,47.5,0.5,0.20236815093225513,均线收敛,19739.000749588013
63,SH600452,电力行业/1,涪陵电力,238.9,-0.1,5.109393119485497,10.136316507413898,-0.07165864233942276,2025-12-05,9.380000114440918,15.550000190734863,6170.000076293945,0.6577825160998625,2,66.0,0.5,0.3081761078591661,连续上涨,19739.000749588013
64,SH600885,电网设备<span style='color:#ff4444;'><b>↑13</b></span>/2,宏发股份,511.2,2.0,3.0845208753458553,4.414535512789339,-0.0373800588117047,2026-02-24,30.93000030517578,33.029998779296875,629.9995422363281,0.06789519732948994,3,36.666666666666664,1.0,0.05149917644362912,连续上涨,12218.999671936035
65,SZ002121,电网设备<span style='color:#ff4444;'><b>↑13</b></span>/2,科陆电子,159.4,0.2,1.413011215665982,2.451218076061272,-0.07995624170431315,2026-02-24,9.289999961853027,9.600000381469727,310.0004196166992,0.033369259514492516,2,35.5,1.0,0.051678213764049574,连续上涨,12218.999671936035
66,SZ301291,电网设备<span style='color:#ff4444;'><b>↑13</b></span>/2,明阳电气,187.3,1.5,4.41780736727979,12.686768190975291,-0.07829536846358176,2026-02-09,46.2400016784668,59.97999954223633,2747.9995727539062,0.2971452717348845,4,20.0,0.5,0.0681968942633676,均线收敛,12218.999671936035
67,SZ301120,电网设备<span style='color:#ff4444;'><b>↑13</b></span>/2,新特电气,101.8,-1.3,5.734687538396117,12.926902316878863,-0.08555904828398186,2026-01-08,19.5,27.40999984741211,3954.9999237060547,0.4056410178160056,3,43.0,0.6666666666666666,0.19133924255169207,连续上涨,12218.999671936035
68,SH688191,电网设备<span style='color:#ff4444;'><b>↑13</b></span>/2,智洋创新,116.5,-1.2,11.351719206259798,11.351719206259798,-0.04265045047492322,2025-12-31,32.18000030517578,50.279998779296875,5429.999542236328,0.5624611032464757,3,48.0,1.0,0.24628750984358483,连续上涨,12218.999671936035
69,SZ301609,电网设备<span style='color:#ff4444;'><b>↑13</b></span>/2,山大电力,90.3,-0.5,4.393446861769234,7.401061657531119,-0.05643074267095127,2025-12-12,43.79999923706055,55.45000076293945,2330.0003051757812,0.26598177463029443,2,46.0,0.5,0.15358045653814692,连续上涨,12218.999671936035
70,SH601096,电网设备<span style='color:#ff4444;'><b>↑13</b></span>/2,宏盛华源,179.5,0.3,3.607001117046423,6.5670406328609,-0.15281895666894274,2025-12-05,4.269999980926514,6.710000038146973,5612.000131607056,0.571428587381638,3,44.0,0.6666666666666666,0.192858122128546,连续上涨,12218.999671936035
71,SZ002270,电网设备<span style='color:#ff4444;'><b>↑13</b></span>/2,华明装备,330.6,0.4,3.6236690269962093,6.9049137364834685,-0.06434403970924973,2025-12-05,25.399999618530273,36.88999938964844,3446.999931335449,0.4523622025071122,1,91.0,1.0,0.4523622025071122,连续上涨,12218.999671936035
72,SZ300617,电网设备<span style='color:#ff4444;'><b>↑13</b></span>/2,安靠智电,119.3,-1.0,5.919964016490331,26.31912151685131,-0.09818001549573485,2025-11-28,31.700000762939453,71.97000122070312,12081.000137329102,1.2703469870210042,4,36.5,0.25,0.3612967156234584,突破年线,12218.999671936035
73,SH603191,电网设备<span style='color:#ff4444;'><b>↑13</b></span>/2,望变电气,88.5,-0.6,4.512469516843722,10.246245691973451,-0.08476562671712595,2025-11-28,15.130000114440918,26.6200008392334,6894.000434875488,0.759418416251417,2,59.5,0.5,0.32419358530352194,突破半年线,12218.999671936035
74,SH603067,化学原料<span style='color:#ff4444;'><b>↑18</b></span>/3,振华股份,332.1,-0.1,4.873650189102845,11.885265017203398,-0.05386667887369789,2025-12-22,29.940000534057617,46.720001220703125,5034.000205993652,0.5604542547538626,3,47.333333333333336,0.6666666666666666,0.26081558639524094,连续上涨,8654.000186920166
75,SH600714,化学原料<span style='color:#ff4444;'><b>↑18</b></span>/3,金瑞矿业,70.5,-0.9,5.519403018557369,10.238138092069518,-0.04510314061165421,2025-12-19,12.140000343322754,24.469999313354492,9863.99917602539,1.0156506277871309,5,26.2,0.2,0.17154401591516388,均线收敛,8654.000186920166
76,SH600989,化学原料<span style='color:#ff4444;'><b>↑18</b></span>/3,宝丰能源,2099.5,3.9,3.815418766126859,3.815418766126859,-0.08838385358755341,2025-12-19,18.309999465942383,28.6299991607666,5159.999847412109,0.563626433415249,4,33.25,0.5,0.13217830493599295,多头排列,8654.000186920166
77,SZ002648,化学原料<span style='color:#ff4444;'><b>↑18</b></span>/3,卫星化学,906.5,3.7,2.288107413462898,2.8955662939113807,-0.10016422302636396,2025-12-18,16.829999923706055,26.90999984741211,5039.999961853027,0.5989304794652895,3,34.333333333333336,0.3333333333333333,0.1594979007721681,连续上涨,8654.000186920166
78,SH600426,化学原料<span style='color:#ff4444;'><b>↑18</b></span>/3,华鲁恒升,868.4,1.9,2.1450212072997283,2.8902467015569404,-0.0802452267721182,2025-12-18,29.690000534057617,40.900001525878906,3363.0002975463867,0.3775682313970394,3,45.666666666666664,0.6666666666666666,0.14282210849214869,多头排列,8654.000186920166
79,SH601216,化学原料<span style='color:#ff4444;'><b>↑18</b></span>/3,君正集团,534.1,5.2,1.5355328668280348,1.9995601725446637,-0.06429774067932592,2025-12-18,4.760000228881836,6.329999923706055,3296.9993591308594,0.32983185280077704,4,26.0,0.25,0.05995792815131782,连续上涨,8654.000186920166
80,SZ000301,化学原料<span style='color:#ff4444;'><b>↑18</b></span>/3,东方盛虹,854.8,-1.6,0.4168696398247753,0.7713575755857512,-0.1131686987081183,2025-12-15,9.8100004196167,12.930000305175781,3119.999885559082,0.31804278818583254,3,41.666666666666664,0.3333333333333333,0.07689656882450499,均线收敛,8654.000186920166
81,SH603663,化学原料<span style='color:#ff4444;'><b>↑18</b></span>/3,三祥新材,223.9,-1.3,4.7647360468189515,10.256836495340965,-0.07489926405002612,2025-10-29,26.170000076293945,52.900001525878906,8019.000434875488,1.021398600369065,2,72.0,0.5,0.43739747827449293,突破半年线,8654.000186920166
82,SZ300821,化学制品<span style='color:#ff4444;'><b>↑24</b></span>/4,东岳硅材,165.8,-1.8,1.0868527110286421,3.1332657119352434,-0.09939559850811774,2026-02-25,14.890000343322754,13.819999694824219,-642.0003890991211,-0.07186035082788728,6,15.5,0.16666666666666666,0.0027352163869525203,多头排列,6608.000373840332
83,SH688179,化学制品<span style='color:#ff4444;'><b>↑24</b></span>/4,阿拉丁,60.8,-0.1,1.7512779724993726,3.5372954655101863,-0.11671091344391349,2026-01-05,12.949999809265137,18.290000915527344,3738.000774383545,0.4123553038542656,3,36.333333333333336,0.6666666666666666,0.10877913966908306,连续上涨,6608.000373840332
84,SZ301373,化学制品<span style='color:#ff4444;'><b>↑24</b></span>/4,凌玮科技,72.2,0.1,6.449475056939755,19.61370571750436,-0.1458677923701326,2025-12-23,31.15999984741211,66.5999984741211,10631.999588012695,1.1373555455794502,3,38.666666666666664,0.3333333333333333,0.37342625559838005,成交量放大,6608.000373840332
85,SH603938,化学制品<span style='color:#ff4444;'><b>↑24</b></span>/4,三孚股份,108.2,-1.0,2.307062341326888,5.027822502031253,-0.06729326653597734,2025-12-23,19.3700008392334,28.280000686645508,4454.999923706055,0.4599896469475186,2,62.0,1.0,0.4247438542983847,连续上涨,6608.000373840332
86,SZ300658,美容护理<span style='color:#ff4444;'><b>↑22</b></span>/5,延江股份,100.7,-1.2,5.659197238372016,12.458650140273603,-0.15166664123535167,2025-11-03,9.069999694824219,30.260000228881836,23309.00058746338,2.336273566376155,2,82.5,1.0,1.2416646352375196,多头排列,6325.0
87,SZ300072,化工行业<span style='color:#ff4444;'><b>↑11</b></span>/6,海新能科,130.2,-1.2,1.4824110898981417,3.2296281284123562,-0.06947366814864309,2026-02-24,4.730000019073486,5.539999961853027,1700.9998798370361,0.17124734450597404,3,37.666666666666664,0.6666666666666666,0.10534192777869254,连续上涨,4872.9979038238525
88,SZ002246,化工行业<span style='color:#ff4444;'><b>↑11</b></span>/6,北化股份,136.2,0.1,3.5184568444818023,6.764884981003009,-0.10195524550188018,2026-02-24,20.979999542236328,24.809999465942383,1531.9999694824219,0.18255481445533922,4,30.75,0.75,0.07764654575132338,连续上涨,4872.9979038238525
89,SH600160,化工行业<span style='color:#ff4444;'><b>↑11</b></span>/6,巨化股份,1154.7,2.0,2.154124224349543,3.525198832994304,-0.05612010041552007,2026-02-11,39.91999816894531,42.77000045776367,570.0004577636719,0.07139284618092598,4,22.25,0.5,-0.0002014557741428696,多头排列,4872.9979038238525
90,SH600800,化工行业<span style='color:#ff4444;'><b>↑11</b></span>/6,渤海化学,56.5,-15.5,1.3223326356341643,2.2156627458925944,-0.09147610446044985,2026-01-13,3.9100000858306885,5.090000152587891,2950.0001668930054,0.30179029177860195,4,30.75,0.25,0.034180653201136536,均线收敛,4872.9979038238525
91,SH603867,化工行业<span style='color:#ff4444;'><b>↑11</b></span>/6,新化股份,77.6,1.4,4.730332967365253,7.0845486924057015,-0.07734096456979012,2025-12-31,25.399999618530273,35.66999816894531,3080.9995651245117,0.4043306576635805,2,41.0,0.5,0.13489272337758376,连续上涨,4872.9979038238525
92,SH605366,化工行业<span style='color:#ff4444;'><b>↑11</b></span>/6,宏柏新材,78.9,-3.0,9.962949753129681,33.481712427331054,-0.043062161658069864,2025-12-25,6.369999885559082,10.920000076293945,6825.000286102295,0.7142857570609703,2,65.0,1.0,0.36269190218989444,连续上涨,4872.9979038238525
93,SZ002986,化工行业<span style='color:#ff4444;'><b>↑11</b></span>/6,宇新股份,62.9,-3.1,7.544522521183864,18.570981456941052,-0.03990423069876925,2025-12-19,10.800000190734863,16.559999465942383,5183.999347686768,0.5333332568039142,4,22.75,0.25,0.11290956965197364,均线收敛,4872.9979038238525
94,SH600352,化工行业<span style='color:#ff4444;'><b>↑11</b></span>/6,浙江龙盛,515.3,1.8,0.7197477468020359,1.0516848622323294,-0.09986862227962368,2025-12-17,10.649999618530273,15.84000015258789,4671.0004806518555,0.48732401126356567,4,31.5,0.5,0.11956784013258477,连续上涨,4872.9979038238525
95,SH600230,化工行业<span style='color:#ff4444;'><b>↑11</b></span>/6,沧州大化,104.4,-1.2,2.3505093541438398,4.915682437897355,-0.13392074067638438,2025-12-05,12.600000381469727,25.209999084472656,8826.99909210205,1.0007935175579763,2,72.0,0.5,0.45355679282096395,连续上涨,4872.9979038238525
96,SH600309,化工行业<span style='color:#ff4444;'><b>↑11</b></span>/6,万华化学,2911.3,2.4,1.6429248992703334,1.9916468667583367,-0.08684778087567446,2025-11-27,65.9000015258789,93.0,2709.9998474121094,0.41122910237686316,3,43.0,0.3333333333333333,0.10594184962295551,均线收敛,4872.9979038238525
97,SH601727,电源设备<span style='color:#ff4444;'><b>↑27</b></span>/7,上海电气,1454.6,-0.8,1.9611942541036524,4.40217318531798,-0.06798244444507173,2026-03-05,9.460000038146973,9.359999656677246,-100.00038146972656,-0.010570864806181825,5,19.2,0.4,-0.003007337434659328,多头排列,4591.002559661865
98,SZ300870,电源设备<span style='color:#ff4444;'><b>↑27</b></span>/7,欧陆通,333.2,-0.9,3.3325116926878473,7.405096586196263,-0.12564614752888914,2026-02-26,260.5400085449219,301.0,4045.9991455078125,0.15529281541457415,5,14.0,0.4,-0.00594885590586998,多头排列,4591.002559661865
99,SZ300153,电源设备<span style='color:#ff4444;'><b>↑27</b></span>/7,科泰电源,126.2,-1.4,3.33806462926313,6.316246109449955,-0.1030426672565743,2026-02-25,34.61000061035156,39.439998626708984,965.9996032714844,0.1395549821201913,6,16.166666666666668,0.3333333333333333,0.007394544321984239,多头排列,4591.002559661865
100,SZ300693,电源设备<span style='color:#ff4444;'><b>↑27</b></span>/7,盛弘股份,144.5,1.5,4.834877864556655,12.057494823400306,-0.04830921529168808,2026-02-12,39.779998779296875,46.209999084472656,1286.0000610351562,0.16163902721189158,4,20.25,0.5,-0.027441150671296932,连续上涨,4591.002559661865
101,SZ002851,电源设备<span style='color:#ff4444;'><b>↑27</b></span>/7,麦格米特,746.4,-1.4,0.12911422609163964,0.2664280002548905,-0.10418304739900819,2025-12-08,74.83999633789062,128.36000061035156,5352.000427246094,0.7151256933635682,2,55.0,0.5,0.3019383793635346,连续上涨,4591.002559661865
102,SH600875,电源设备<span style='color:#ff4444;'><b>↑27</b></span>/7,东方电气,1529.3,0.8,8.456438402226569,21.130922613439864,-0.06211671875815172,2025-12-05,21.579999923706055,44.220001220703125,9056.000518798828,1.0491196189545202,3,49.0,0.6666666666666666,0.33096400948285454,多头排列,4591.002559661865
103,SH688331,生物制品<span style='color:#ff4444;'><b>↑36</b></span>/8,荣昌生物,597.8,-0.6,-1.893387089695756,-3.615504853739743,-0.07703121817287317,2026-03-06,105.9000015258789,105.9000015258789,0.0,0.0,4,19.0,0.5,0.0032084402429041555,突破半年线,3837.000274658203
104,SH688176,生物制品<span style='color:#ff4444;'><b>↑36</b></span>/8,亚虹医药-U,95.8,-6.2,3.2888486234001424,15.161700898347322,-0.10455974023471637,2026-03-04,13.670000076293945,16.780000686645508,2177.0004272460938,0.22750552984595962,3,33.333333333333336,0.6666666666666666,0.11078293138020111,多头排列,3837.000274658203
105,SH600645,生物制品<span style='color:#ff4444;'><b>↑36</b></span>/8,中源协和,144.6,-0.8,4.598159340656403,10.595173047694134,-0.035658918740292256,2026-02-24,26.09000015258789,30.899999618530273,1442.9998397827148,0.1843618029057495,4,21.75,0.5,0.040625271454257816,连续上涨,3837.000274658203
106,SZ000534,生物制品<span style='color:#ff4444;'><b>↑36</b></span>/8,万泽股份,210.1,-0.7,3.853796290699314,9.498042912767401,-0.15101552987468658,2026-01-12,23.209999084472656,41.2400016784668,7212.001037597656,0.7768204784659427,2,71.0,1.0,0.5419807417915983,多头排列,3837.000274658203
107,SZ300145,机械行业<span style='color:#00a859;'><b>↓1</b></span>/9,南方泵业,99.5,2.0,3.3934768263575257,6.364159587170298,-0.07539684867402363,2026-02-12,4.789999961853027,5.179999828338623,779.9997329711914,0.08141959699196386,4,22.5,0.5,0.016089317295664644,多头排列,2966.998767852783
