idx,symbol,industry,sector
3845,TU,Telecom Services,Communication Services
3846,TTI,Conglomerates,Industrials
3847,TTE,Oil & Gas Integrated,Energy
3848,TTC,Tools & Accessories,Industrials
3849,TTAM,Building Materials,Basic Materials
3850,TT,Building Products & Equipment,Industrials
3851,TSQ,Advertising Agencies,Communication Services
3852,TSN,Farm Products,Consumer Defensive
3853,TSM,Semiconductors,Technology
3854,TSLX,Asset Management,Financial Services
3855,TS,Oil & Gas Equipment & Services,Energy
3856,TRV,Insurance - Property & Casualty,Financial Services
3857,TRU,Financial Data & Stock Exchanges,Financial Services
3858,TRTX_C,,
3859,TRTX,REIT - Mortgage,Real Estate
3860,TRTN_G,,
3861,TRTN_F,,
3862,TRTN_E,,
3863,TRTN_D,,
3864,TRTN_C,,
3865,TRTN_B,,
3866,TRTN_A,,
3867,TRP,Oil & Gas Midstream,Energy
3868,TROX,Chemicals,Basic Materials
3869,TRNO,REIT - Industrial,Real Estate
3870,TRN,Railroads,Industrials
3871,TRLV,Drug Manufacturers - Specialty & Generic,Healthcare
3872,TRIN,Asset Management,Financial Services
3873,TRGP,Oil & Gas Midstream,Energy
3874,TREX,Building Products & Equipment,Industrials
3875,TRC,Conglomerates,Industrials
3876,TRAK,Software - Application,Technology
3877,TRAD,Shell Companies,Financial Services
3878,TR,Confectioners,Consumer Defensive
3879,TPVG,Asset Management,Financial Services
3880,TPR,Luxury Goods,Consumer Cyclical
3881,TPL,Oil & Gas E&P,Energy
3882,TPC,Engineering & Construction,Industrials
3883,TPB,Tobacco,Consumer Defensive
3884,TOST,Software - Infrastructure,Technology
3885,TOL,Residential Construction,Consumer Cyclical
3886,TNL,Travel Services,Consumer Cyclical
3887,TNK,Oil & Gas Midstream,Energy
3888,TNET,Staffing & Employment Services,Industrials
3889,TNC,Specialty Industrial Machinery,Industrials
3890,TMO,Diagnostics & Research,Healthcare
3891,TME,Internet Content & Information,Communication Services
