,symbol,buy_date,price,adjbase,size,p&l,p&l_ratio,industry
31,SZ002478,2026-01-14,8.920000076293945,13.869999885559082,1100.0,5444.99979019165,0.5549327092967635,钢铁行业
32,SZ000629,2025-12-19,3.049999952316284,4.039999961853027,3200.0,3168.000030517578,0.3245901721358717,钢铁行业
33,SZ002554,2026-02-25,4.210000038146973,4.5,2300.0,666.9999122619629,0.0688836007661108,采掘行业
34,SH603727,2026-01-05,14.390000343322754,20.09000015258789,600.0,3419.999885559082,0.39610838591189124,采掘行业
35,SH601808,2025-12-26,13.869999885559082,18.739999771118164,700.0,3408.9999198913574,0.35111751447305645,采掘行业
36,SZ300191,2025-12-24,18.420000076293945,45.66999816894531,500.0,13624.999046325684,1.479370140053441,采掘行业
37,SH600583,2025-12-23,5.5,7.550000190734863,1800.0,3690.000343322754,0.3727273074063388,采掘行业
38,SH600600,2026-03-03,62.099998474121094,62.459999084472656,100.0,36.00006103515625,0.005797111420245612,酿酒行业
39,SH605007,2025-12-23,11.729999542236328,16.790000915527344,800.0,4048.0010986328125,0.43137268292905023,造纸印刷
40,SH600775,2026-03-06,14.850000381469727,14.850000381469727,600.0,0.0,0.0,通讯行业
41,SZ300502,2026-03-06,402.0,402.0,100.0,0.0,0.0,通讯行业
42,SZ300308,2026-03-02,570.5800170898438,545.47998046875,100.0,-2510.003662109375,-0.04399038849820338,通讯行业
43,SH603083,2026-02-26,108.33000183105469,114.77999877929688,100.0,644.9996948242188,0.059540264370171764,通讯行业
44,SZ002281,2026-02-12,72.41999816894531,80.11000061035156,100.0,769.000244140625,0.10618617282296243,通讯行业
45,SH600487,2025-12-01,20.06999969482422,48.43000030517578,400.0,11344.000244140625,1.413054361812732,通讯行业
46,SH600498,2025-11-28,22.860000610351562,52.7599983215332,400.0,11959.999084472656,1.3079613697666392,通讯行业
47,SH600105,2025-11-26,17.290000915527344,26.979999542236328,500.0,4844.999313354492,0.5604394513366884,通讯行业
48,SZ301137,2026-02-25,53.33000183105469,58.650001525878906,100.0,531.9999694824219,0.09975622561719696,通用设备
49,SH688028,2025-12-30,64.97000122070312,114.0,100.0,4902.9998779296875,0.7546559621069107,通用设备
50,SZ300179,2025-12-29,15.630000114440918,26.0,600.0,6221.999931335449,0.6634676781593878,通用设备
51,SH688308,2025-12-23,31.1200008392334,76.80000305175781,300.0,13704.000663757324,1.4678663554190856,通用设备
52,SH688433,2025-12-19,58.970001220703125,100.44000244140625,100.0,4147.0001220703125,0.7032389411947966,通用设备
53,SZ002008,2025-12-17,37.72999954223633,69.54000091552734,200.0,6362.000274658203,0.8430957264571856,通用设备
54,SZ301377,2025-12-05,105.9800033569336,191.6999969482422,100.0,8571.99935913086,0.8088317689763546,通用设备
55,SZ301317,2025-12-01,31.81999969482422,55.91999816894531,300.0,7229.999542236328,0.757385251579407,通用设备
56,SZ000039,2025-11-14,8.9399995803833,13.399999618530273,1100.0,4906.00004196167,0.4988814594503315,通用设备
57,SZ301205,2026-03-06,237.72000122070312,237.72000122070312,100.0,0.0,0.0,通信设备
58,SH600435,2026-02-24,17.149999618530273,17.850000381469727,500.0,350.00038146972656,0.04081637192476171,通信设备
59,SZ301165,2026-02-12,84.55000305175781,85.0,100.0,44.99969482421875,0.005322258214073855,通信设备
